time,low,high,open,close,volume,pred_low6,pred_future_returns6,pred_signals6,future_returns6,signals6,retClose,signals_compare,pred_lowVol,pred_RetLowVol
2021-12-23 08:00:00,48084.18,48374.16,48147.79,48364.88,259.42846843,47610.47769780953,-0.0018262836075987332,0,0.001867974040526521,1,0.0007103010298636914,0,47610.47769780953,-0.00648835153443994
2021-12-23 09:00:00,48174.0,48443.69,48364.89,48394.78,221.4653218,47523.52746284008,0.0006694446565682632,1,0.0012890770955287234,1,0.001867974040526521,0,47523.52746284008,-0.0018262836075987332
2021-12-23 10:00:00,48236.1,48485.86,48394.77,48451.27,170.08766747,47555.34183436135,0.0020412771788418382,1,0.00028816591722802265,1,0.0012890770955287234,0,47555.34183436135,0.0006694446565682632
2021-12-23 11:00:00,48250.0,48567.74,48455.73,48382.45,208.77123207,47652.415468379855,0.003944553412071894,1,0.00204663212435241,1,0.00028816591722802265,0,47652.415468379855,0.0020412771788418382
2021-12-23 12:00:00,48348.75,48813.7,48382.46,48641.48,341.57935711,47840.382966409124,0.007279258131014821,1,0.005106647017761645,1,0.00204663212435241,0,47840.382966409124,0.003944553412071894
2021-12-23 13:00:00,48595.65,48887.84,48642.1,48625.95,458.8907237,48188.62546310822,0.005399415166254862,1,-0.002485613424246802,0,0.005106647017761645,0,48188.62546310822,0.007279258131014821
2021-12-23 14:00:00,48474.86,48725.49,48625.98,48609.46,335.60587332,48448.8158582747,0.0011552891402817345,1,0.0021497741303431184,1,-0.002485613424246802,0,48448.8158582747,0.005399415166254862
2021-12-23 15:00:00,48579.07,48861.28,48609.45,48836.56,483.48328091,48504.788249095276,0.004436763253809817,1,0.002060146478720215,1,0.0021497741303431184,0,48504.788249095276,0.0011552891402817345
2021-12-23 16:00:00,48679.15,49169.0,48838.08,49094.48,1215.611845,48719.99251123269,0.004164394788346959,1,0.007213766057952764,1,0.002060146478720215,0,48719.99251123269,0.004436763253809817
2021-12-23 17:00:00,49030.31,50189.28,49094.48,50066.34,1856.19491538,48922.88179413477,0.00742307467965686,1,0.021130398726828314,1,0.007213766057952764,0,48922.88179413477,0.004164394788346959
2021-12-23 18:00:00,50066.34,50870.26,50066.35,50598.63,2255.94027388,49286.03999923666,0.0064872669701654395,1,0.00905938001459683,1,0.021130398726828314,0,49286.03999923666,0.00742307467965686
2021-12-23 19:00:00,50519.91,51397.82,50597.12,51147.43,2522.39372583,49605.77169861396,0.005800230425878405,1,0.004254362290035507,1,0.00905938001459683,0,49605.77169861396,0.0064872669701654395
2021-12-23 20:00:00,50734.84,51207.01,51148.0,50953.4,1047.25883437,49893.49660491943,0.004273082496499825,1,-0.0015736720565197038,0,0.004254362290035507,0,49893.49660491943,0.005800230425878405
2021-12-23 21:00:00,50655.0,51012.03,50959.36,50852.9,642.28636511,50106.695631951094,0.0018390285202842804,1,0.0016910472806239696,1,-0.0015736720565197038,0,50106.695631951094,0.004273082496499825
2021-12-23 22:00:00,50740.66,51000.0,50852.14,50774.88,494.35593341,50198.84327427546,0.0014430536610581246,1,-0.00363929046252065,0,0.0016910472806239696,0,50198.84327427546,0.0018390285202842804
2021-12-23 23:00:00,50556.0,50870.6,50773.55,50842.2,701.7672642,50271.28289884329,-0.0006735075968772319,0,0.0020790806234669557,1,-0.00363929046252065,0,50271.28289884329,0.0014430536610581246
2021-12-24 00:00:00,50661.11,50999.75,50842.06,50905.91,846.8053079,50237.42480790615,-3.201276878284087e-05,0,0.004219804895708057,1,0.0020790806234669557,0,50237.42480790615,-0.0006735075968772319
2021-12-24 01:00:00,50874.89,51375.0,50904.63,51366.83,679.18535397,50235.81656884153,0.007944178538395352,1,0.0034427592865557965,1,0.004219804895708057,0,50235.81656884153,-3.201276878284087e-05
2021-12-24 02:00:00,51050.04,51527.62,51366.82,51085.29,554.67505542,50634.89886468649,0.004117151175026645,1,-0.003025854632043412,0,0.0034427592865557965,0,50634.89886468649,0.007944178538395352
2021-12-24 03:00:00,50895.57,51185.43,51085.29,51062.83,475.38912285,50843.370398044586,0.001217125658135254,1,0.0012912715193089674,1,-0.003025854632043412,0,50843.370398044586,0.004117151175026645
2021-12-24 04:00:00,50961.29,51129.81,51062.95,50984.91,239.96917257,50905.253168702126,0.0006468166541739873,1,-0.0020309532980817835,0,0.0012912715193089674,0,50905.253168702126,0.001217125658135254
2021-12-24 05:00:00,50857.79,51044.63,50984.51,51029.0,348.16070197,50938.17953423659,-0.002786241793580113,0,-0.0018406226460095931,0,-0.0020309532980817835,0,50938.17953423659,0.0006468166541739873
2021-12-24 06:00:00,50764.18,51029.0,51029.0,50917.45,370.67826506,50796.25344952941,-0.00402551968226994,0,0.0016905621247107483,1,-0.0018406226460095931,0,50796.25344952941,-0.002786241793580113
2021-12-24 07:00:00,50850.0,51105.69,50918.52,51025.64,312.83845029,50591.77213148276,-0.00044632084691753615,0,0.0013941002949853232,1,0.0016905621247107483,0,50591.77213148276,-0.00402551968226994
2021-12-24 08:00:00,50920.89,51214.2,51027.03,51099.31,404.50168831,50569.191968897976,0.004767928256793841,1,0.003053560140052536,1,0.0013941002949853232,0,50569.191968897976,-0.00044632084691753615
2021-12-24 09:00:00,51076.38,51321.2,51096.52,51301.1,250.62938288,50810.302248209715,0.007379341203366252,1,0.0007768757300341544,1,0.003053560140052536,0,50810.302248209715,0.004767928256793841
2021-12-24 10:00:00,51116.06,51301.61,51301.61,51223.64,202.25303291,51185.24880514542,0.0041908068942286825,1,-0.004574296219231333,0,0.0007768757300341544,0,51185.24880514542,0.007379341203366252
2021-12-24 11:00:00,50882.24,51500.0,51220.18,51022.73,385.95640529,51399.75629872084,-0.00046153018333761064,0,-0.002329693032382285,0,-0.004574296219231333,0,51399.75629872084,0.0041908068942286825
2021-12-24 12:00:00,50763.7,51101.98,51022.73,51050.0,501.68101448,51376.03375977278,-0.004606945920460959,0,0.002746844694141659,1,-0.002329693032382285,0,51376.03375977278,-0.00046153018333761064
2021-12-24 13:00:00,50903.14,51198.01,51049.99,51074.99,306.53167227,51139.34715063373,-0.0032556385009618882,0,-0.003507249258100753,0,0.002746844694141659,0,51139.34715063373,-0.004606945920460959
2021-12-24 14:00:00,50724.61,51275.67,51071.57,50790.61,518.58525329,50972.85592313607,-0.0049313169758467,0,-0.0055014715736602104,0,-0.003507249258100753,0,50972.85592313607,-0.0032556385009618882
2021-12-24 15:00:00,50445.55,51023.33,50793.71,50984.18,625.35616542,50721.49261341492,-0.004585970567550279,0,0.008246317068601572,1,-0.0055014715736602104,0,50721.49261341492,-0.0049313169758467
2021-12-24 16:00:00,50861.54,51258.31,50986.71,50964.96,487.72921468,50488.88534114758,0.0022878232163556778,1,-0.0017990017604657682,0,0.008246317068601572,0,50488.88534114758,-0.004585970567550279
2021-12-24 17:00:00,50770.04,51166.43,50964.96,51160.21,557.61761593,50604.394985198975,0.002897800190746258,1,0.007024418338059224,1,-0.0017990017604657682,0,50604.394985198975,0.0022878232163556778
2021-12-24 18:00:00,51126.67,51700.0,51160.2,51642.09,1022.45821777,50751.03641063968,0.009356335507717084,1,-0.00015275784634516398,0,0.007024418338059224,0,50751.03641063968,0.002897800190746258
2021-12-24 19:00:00,51118.86,51878.6,51642.08,51158.55,1008.19748297,51225.88013466199,0.003023098158141835,1,-0.006041997024190282,0,-0.00015275784634516398,0,51225.88013466199,0.009356335507717084
2021-12-24 20:00:00,50810.0,51262.88,51158.54,51143.73,583.90587333,51380.74099854628,-0.0018158977432870538,0,0.0013790592403071233,1,-0.006041997024190282,0,51380.74099854628,0.003023098158141835
2021-12-24 21:00:00,50880.07,51178.16,51151.29,50910.31,264.1506749,51287.4388269186,-0.004123059397064033,0,-0.005699677693053462,0,0.0013790592403071233,0,51287.4388269186,-0.0018158977432870538
2021-12-24 22:00:00,50590.07,50972.87,50910.65,50788.34,326.13268524,51075.97767031193,-0.007123719197946299,0,-0.001286220793922599,0,-0.005699677693053462,0,51075.97767031193,-0.004123059397064033
2021-12-24 23:00:00,50525.0,50919.1,50784.45,50851.38,417.06637209,50712.12674762805,-0.0043794441763883585,0,0.0022303809995052326,1,-0.001286220793922599,0,50712.12674762805,-0.007123719197946299
2021-12-25 00:00:00,50637.69,51100.0,50852.31,51084.23,227.86629672,50490.03581947088,0.00046880291969952914,1,0.004903659704856178,1,0.0022303809995052326,0,50490.03581947088,-0.0043794441763883585
2021-12-25 01:00:00,50886.0,51126.07,51084.2,51024.56,222.31426128,50513.705695678786,0.0027805439539350107,1,-0.0014721141374838265,0,0.004903659704856178,0,50513.705695678786,0.00046880291969952914
2021-12-25 02:00:00,50811.09,51171.68,51024.55,50811.09,167.80583107,50654.16127464175,0.00032509143045444944,1,-0.0013188065833658058,0,-0.0014721141374838265,0,50654.16127464175,0.0027805439539350107
2021-12-25 03:00:00,50744.08,50973.15,50811.1,50874.08,224.42797971,50670.628508388996,-0.0003066778483320487,0,0.0018319378339306525,1,-0.0013188065833658058,0,50670.628508388996,0.00032509143045444944
2021-12-25 04:00:00,50837.04,51100.5,50874.08,50923.61,254.88036398,50655.08894906441,0.001489715193914165,1,0.0011731603570939164,1,0.0018319378339306525,0,50655.08894906441,-0.0003066778483320487
2021-12-25 05:00:00,50896.68,51046.76,50918.53,50912.36,153.70584257,50730.550604720906,0.0002933794406978496,1,-0.004037591449972733,0,0.0011731603570939164,0,50730.550604720906,0.001489715193914165
2021-12-25 06:00:00,50691.18,51011.03,50912.37,50999.94,174.2273755,50745.43390528361,-0.0019599726239604154,0,0.003288145985159474,1,-0.004037591449972733,0,50745.43390528361,0.0002933794406978496
2021-12-25 07:00:00,50857.86,51115.43,50998.85,50963.09,94.84443638,50645.97424403826,0.003369979399098222,1,-0.0006345135245565681,0,0.003288145985159474,0,50645.97424403826,-0.0019599726239604154
2021-12-25 08:00:00,50825.59,51008.49,50963.08,50917.02,91.97183546,50816.650133887924,-0.0010818471818366815,0,9.286660518847967e-05,1,-0.0006345135245565681,0,50816.650133887924,0.003369979399098222
2021-12-25 09:00:00,50830.31,51036.12,50917.02,50840.23,71.96161051,50761.6742841502,-0.004090349331927423,0,-0.004897471606999715,0,9.286660518847967e-05,0,50761.6742841502,-0.0010818471818366815
2021-12-25 10:00:00,50581.37,50862.55,50835.97,50670.22,180.9604961,50554.04130365451,-0.006684584335003185,0,0.0005486209645961804,1,-0.004897471606999715,0,50554.04130365451,-0.004090349331927423
2021-12-25 11:00:00,50609.12,50856.15,50670.22,50714.26,137.30773036,50216.108551084995,-0.004550566303701653,0,0.0020772935787067848,1,0.0005486209645961804,0,50216.108551084995,-0.006684584335003185
2021-12-25 12:00:00,50714.25,50971.96,50714.25,50841.46,135.81914742,49987.5968196094,0.0016426747845450507,1,-0.0008165357862929268,0,0.0020772935787067848,0,49987.5968196094,-0.004550566303701653
2021-12-25 13:00:00,50672.84,50940.12,50841.45,50888.0,175.74382417,50069.71018444498,0.0020442721073599124,1,0.0007347131125865491,1,-0.0008165357862929268,0,50069.71018444498,0.0016426747845450507
2021-12-25 14:00:00,50710.07,50906.92,50892.83,50768.77,165.20592057,50172.06629639864,0.0019268209211524834,1,-0.0006773802520879668,0,0.0007347131125865491,0,50172.06629639864,0.0020442721073599124
2021-12-25 15:00:00,50675.72,50843.82,50765.99,50691.66,168.84142685,50268.738883395985,-0.0012701232889743563,0,-0.003467538300393147,0,-0.0006773802520879668,0,50268.738883395985,0.0019268209211524834
2021-12-25 16:00:00,50500.0,50800.0,50692.04,50628.93,285.8816286,50204.891387432814,-0.004227052066125503,0,-0.006102178217821885,0,-0.003467538300393147,0,50204.891387432814,-0.0012701232889743563
2021-12-25 17:00:00,50191.84,50873.81,50631.06,50809.53,622.33444706,49992.67269756396,-0.00239107676651118,0,0.010988041083969113,1,-0.006102178217821885,0,49992.67269756396,-0.004227052066125503
2021-12-25 18:00:00,50743.35,51170.56,50809.52,51023.83,374.86952372,49873.136379381016,0.00760922282091836,1,0.0020469677307470846,1,0.010988041083969113,0,49873.136379381016,-0.00239107676651118
2021-12-25 19:00:00,50847.22,51083.29,51028.07,50922.01,210.38053065,50252.63218686978,0.004790466244145364,1,-0.0016594810886416678,0,0.0020469677307470846,0,50252.63218686978,0.00760922282091836
2021-12-25 20:00:00,50762.84,51026.11,50921.96,50894.52,192.83703627,50493.365725040436,0.00300702438103273,1,0.0018229870511579094,1,-0.0016594810886416678,0,50493.365725040436,0.004790466244145364
2021-12-25 21:00:00,50855.38,51121.31,50888.17,50987.85,322.04597402,50645.20050685604,0.0041543077479797574,1,-0.004852387299042804,0,0.0018229870511579094,0,50645.20050685604,0.00300702438103273
2021-12-25 22:00:00,50608.61,51005.09,50987.85,50633.48,286.77266112,50855.59625571966,-0.004498203896893149,0,-0.00463142536418204,0,-0.004852387299042804,0,50855.59625571966,0.0041543077479797574
2021-12-25 23:00:00,50374.22,50712.98,50633.48,50428.31,607.56535176,50626.837414463356,-0.00767133748637594,0,-0.001473372689443142,0,-0.00463142536418204,0,50626.837414463356,-0.004498203896893149
2021-12-26 00:00:00,50300.0,50597.93,50428.31,50413.94,250.53986254,50238.461858789124,-0.004708279555681316,0,0.0010980119284293988,1,-0.001473372689443142,0,50238.461858789124,-0.00767133748637594
2021-12-26 01:00:00,50355.23,50700.0,50413.93,50560.78,188.6444664,50001.92513591051,-0.002012206335559652,0,-0.009934022742027038,0,0.0010980119284293988,0,50001.92513591051,-0.004708279555681316
2021-12-26 02:00:00,49855.0,50594.99,50560.78,50065.15,647.81655004,49901.31094536185,-0.005727318288549221,0,-0.004111924581285731,0,-0.009934022742027038,0,49901.31094536185,-0.002012206335559652
2021-12-26 03:00:00,49650.0,50065.85,50065.85,49699.02,554.51047969,49615.5102545619,-0.0058761671489538925,0,8.056394763333863e-05,1,-0.004111924581285731,0,49615.5102545619,-0.005727318288549221
2021-12-26 04:00:00,49654.0,49919.94,49699.02,49902.05,283.12347869,49323.96122312546,-0.0023894920346112514,0,0.0035523824868086695,1,8.056394763333863e-05,0,49323.96122312546,-0.0058761671489538925
2021-12-26 05:00:00,49830.39,50000.0,49901.22,49896.02,191.49309815,49206.102010667324,-0.002077434005870127,0,0.0001928542000173561,1,0.0035523824868086695,0,49206.102010667324,-0.0023894920346112514
2021-12-26 06:00:00,49840.0,50000.0,49896.02,49937.13,134.81525456,49103.87958105405,-6.517355118340618e-05,0,-0.0020156500802568367,0,0.0001928542000173561,0,49103.87958105405,-0.002077434005870127
2021-12-26 07:00:00,49739.54,50000.0,49935.59,49958.95,233.24502313,49100.67930684487,0.0005137495629079503,1,0.002393669101081297,1,-0.0020156500802568367,0,49100.67930684487,-6.517355118340618e-05
2021-12-26 08:00:00,49858.6,50130.0,49958.95,49911.74,133.51724002,49125.90475937724,0.003715948096179922,1,0.0002743759351446773,1,0.002393669101081297,0,49125.90475937724,0.0005137495629079503
2021-12-26 09:00:00,49872.28,50187.12,49911.74,50043.22,151.1795296,49308.45407164097,0.005504444742565617,1,0.001905667837925229,1,0.0002743759351446773,0,49308.45407164097,0.003715948096179922
2021-12-26 10:00:00,49967.32,50135.14,50040.93,50107.81,152.33590352,49579.86973241965,0.004615253290729537,1,-0.010153036024345474,0,0.001905667837925229,0,49579.86973241965,0.005504444742565617
2021-12-26 11:00:00,49460.0,50151.86,50115.36,49781.99,394.85250306,49808.693389356136,-0.004839669546985226,0,0.0045689446016983215,1,-0.010153036024345474,0,49808.693389356136,0.004615253290729537
2021-12-26 12:00:00,49685.98,49985.37,49781.98,49910.52,195.59203228,49567.635772784546,-0.0031562701268625926,0,0.0022978312996946304,1,0.0045689446016983215,0,49567.635772784546,-0.004839669546985226
2021-12-26 13:00:00,49800.15,50007.16,49905.02,49872.0,128.7404561,49411.1869247357,-0.0020178167385032086,0,-0.000794575919952023,0,0.0022978312996946304,0,49411.1869247357,-0.0031562701268625926
2021-12-26 14:00:00,49760.58,49986.13,49872.0,49931.66,196.57669174,49311.48420468966,-0.002022718063648732,0,0.003345821129898452,1,-0.000794575919952023,0,49311.48420468966,-0.0020178167385032086
2021-12-26 15:00:00,49927.07,50296.66,49933.28,50087.1,277.49616307,49211.7409748435,0.006048761054524787,1,0.0026718972292987253,1,0.003345821129898452,0,49211.7409748435,-0.002022718063648732
2021-12-26 16:00:00,50060.47,50400.0,50084.66,50275.21,375.69484393,49509.4110370775,0.006012720812435424,1,0.0026817566834669293,1,0.0026718972292987253,0,49509.4110370775,0.006048761054524787
2021-12-26 17:00:00,50194.72,50409.32,50275.21,50283.17,252.29655881,49807.09730323155,0.0047619072494125,1,-0.00019763034837128046,0,0.0026817566834669293,0,49807.09730323155,0.006012720812435424
2021-12-26 18:00:00,50184.8,50431.51,50284.73,50378.07,262.59536379,50044.274080952004,0.003630028629195925,1,0.0011330123862205443,1,-0.00019763034837128046,0,50044.274080952004,0.0047619072494125
2021-12-26 19:00:00,50241.66,50479.17,50384.72,50377.29,205.0270455,50225.936228593186,0.002857611676137628,1,0.001063261046708952,1,0.0011330123862205443,0,50225.936228593186,0.003630028629195925
2021-12-26 20:00:00,50295.08,50407.84,50376.47,50298.57,189.71416794,50369.46245040496,7.720830483326502e-05,1,-0.006761695179727356,0,0.001063261046708952,0,50369.46245040496,0.002857611676137628
2021-12-26 21:00:00,49955.0,51058.67,50298.56,50802.73,694.12762255,50373.351391216114,0.006619216402479644,1,0.016969872885597148,1,-0.006761695179727356,0,50373.351391216114,7.720830483326502e-05
2021-12-26 22:00:00,50802.73,51295.33,50802.73,50999.91,399.3463144,50706.78350499272,0.006642478772749483,1,-0.002751230101217028,0,0.016969872885597148,0,50706.78350499272,0.006619216402479644
2021-12-26 23:00:00,50662.96,51078.09,50999.91,50801.79,370.1140883,51043.602238059044,0.000772361975732716,1,-0.0012916734434782473,0,-0.002751230101217028,0,51043.602238059044,0.006642478772749483
2021-12-27 00:00:00,50597.52,50992.97,50804.33,50651.26,366.32065726,51083.02637553215,-0.0012077676276157634,0,-0.0023226434813404806,0,-0.0012916734434782473,0,51083.02637553215,0.000772361975732716
2021-12-27 01:00:00,50480.0,50836.43,50651.26,50810.53,352.94334367,51021.32994995514,-0.0024567259152702414,0,0.004420562599049216,1,-0.0023226434813404806,0,51021.32994995514,-0.0012077676276157634
2021-12-27 02:00:00,50703.15,50957.86,50810.53,50848.38,261.04640131,50895.98452643553,-0.0011088940325459928,0,0.0023361467680016457,1,0.004420562599049216,0,50895.98452643553,-0.0024567259152702414
2021-12-27 03:00:00,50821.6,51150.0,50848.38,51032.84,381.20566048,50839.54627291361,0.00258606863978339,1,0.0014539093613739063,1,0.0023361467680016457,0,50839.54627291361,-0.0011088940325459928
2021-12-27 04:00:00,50895.49,51113.76,51032.83,51025.65,283.51605008,50971.020829190806,0.003295001307991541,1,-0.0006185223877399615,0,0.0014539093613739063,0,50971.020829190806,0.00258606863978339
2021-12-27 05:00:00,50864.01,51048.36,51025.65,50882.33,214.80676096,51138.97040949265,-0.00016500510856276573,0,-0.002033461380650081,0,-0.0006185223877399615,0,51138.97040949265,0.003295001307991541
2021-12-27 06:00:00,50760.58,50997.15,50882.34,50961.95,194.22203505,51130.53221812844,-0.0009338627885445705,0,-0.0015811482059504556,0,-0.002033461380650081,0,51130.53221812844,-0.00016500510856276573
2021-12-27 07:00:00,50680.32,51005.55,50964.5,50719.11,298.325711,51082.78331673145,-0.006257661798792169,0,-0.002578121053694926,0,-0.0015811482059504556,0,51082.78331673145,-0.0009338627885445705
2021-12-27 08:00:00,50549.66,50867.63,50719.11,50549.99,351.01309677,50763.124534994364,-0.007767172315001791,0,-0.0004494590072415816,0,-0.002578121053694926,0,50763.124534994364,-0.006257661798792169
2021-12-27 09:00:00,50526.94,50805.66,50550.0,50783.87,250.29187151,50368.83859948317,-0.0020854543130648384,0,0.003918107845042762,1,-0.0004494590072415816,0,50368.83859948317,-0.007767172315001791
2021-12-27 10:00:00,50724.91,50926.94,50783.87,50826.35,219.72899214,50263.79668778181,0.0011200202318817354,1,-0.0004276005615387879,0,0.003918107845042762,0,50263.79668778181,-0.0020854543130648384
2021-12-27 11:00:00,50703.22,50907.23,50828.24,50787.86,170.72128093,50320.09315700332,0.0018701131052434317,1,-0.001897709849591478,0,-0.0004276005615387879,0,50320.09315700332,0.0011200202318817354
2021-12-27 12:00:00,50607.0,51236.51,50792.46,51150.0,351.81903211,50414.1974226733,0.007898873858564581,1,0.008144327859782363,1,-0.001897709849591478,0,50414.1974226733,0.0018701131052434317
2021-12-27 13:00:00,51019.16,51428.78,51150.0,51335.8,423.82894782,50812.412808795765,0.007578106071713053,1,0.004468321313012558,1,0.008144327859782363,0,50812.412808795765,0.007898873858564581
2021-12-27 14:00:00,51247.13,51717.76,51331.21,51529.84,838.98173776,51197.474662820496,0.0046890032770126044,1,0.0029020161714421455,1,0.004468321313012558,0,51197.474662820496,0.007578106071713053
2021-12-27 15:00:00,51395.85,51683.5,51529.84,51469.23,521.7398963,51437.539789289236,0.0033059909090613626,1,-0.002999463964502902,0,0.0029020161714421455,0,51437.539789289236,0.0046890032770126044
2021-12-27 16:00:00,51241.69,51534.07,51474.24,51492.41,659.35604869,51607.591828217104,-0.00010447793056134191,0,0.004580450020286175,1,-0.002999463964502902,0,51607.591828217104,0.0033059909090613626
2021-12-27 17:00:00,51476.4,52100.0,51492.39,51886.65,869.81345058,51602.19997382164,0.004034792485261285,1,0.0033079236310231686,1,0.004580450020286175,0,51602.19997382164,-0.00010447793056134191
